"state_abbr","division","city","total_population","black_population","perc_black","total_newspapers","black_media_groups","latino_media_groups","black_latino_media","inn_members","nabj_chapters","gun_incidents","gun_incidents_per_capita","murder_by_police","murder_by_police_per_capita","total_newspapers_per_capita","gva_rank","gvpc_rank","pva_rank","pvapc_rank","local_rank","localpc_rank","inn_rank","blm_rank","black_community_rank","newspapers_per_capita_rank"
"NY","Middle Atlantic","Horseheads",20011,482,0.0240867522862426,,,,0,,,0,0,1,4.99725151166858e-05,,160,4605,54,1890,,,,21,8246,
"NY","Middle Atlantic","Hortonville",100,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Houghton",2175,86,0.0395402298850575,,,,0,,,,,,,,,,,,,,,21,6665,
"NY","Middle Atlantic","Howard Beach",28313,747,0.0263836400240172,,,,0,,,,,,,,,,,,,,,21,7946,
"NY","Middle Atlantic","Howells",102,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Howes Cave",752,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Hubbardsville",941,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Hudson",18007,1966,0.109179763425335,1,,,0,,,2,0.000111067918031876,,,5.55339590159382e-05,158,2832,,,18,3172,,21,3840,3172
"NY","Middle Atlantic","Hudson Falls",12838,262,0.0204081632653061,,,,0,,,0,0,,,,160,4605,,,,,,21,8779,
"NY","Middle Atlantic","Huguenot",948,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Huletts Landing",165,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Hunt",775,1,0.00129032258064516,,,,0,,,,,,,,,,,,,,,21,15764,
"NY","Middle Atlantic","Hunter",675,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Huntington",41878,2481,0.0592435168823726,1,,,0,,,0,0,,,2.38788862887435e-05,160,4605,,,18,4024,,21,5452,4024
"NY","Middle Atlantic","Huntington Station",67863,4325,0.0637313410842432,,,,0,,,2,2.94711403857772e-05,,,,158,4290,,,,,,21,5256,
"NY","Middle Atlantic","Hurley",3317,105,0.031655110039192,,,,0,,,,,,,,,,,,,,,21,7369,
"NY","Middle Atlantic","Hurleyville",2035,103,0.0506142506142506,,,,0,,,,,,,,,,,,,,,21,5898,
"NY","Middle Atlantic","Hyde Park",14081,967,0.0686740998508629,,,,0,,,0,0,,,,160,4605,,,,,,21,5059,
"NY","Middle Atlantic","Ilion",10786,319,0.0295753754867421,,,,0,,,,,,,,,,,,,,,21,7603,
"NY","Middle Atlantic","Indian Lake",797,3,0.00376411543287327,,,,0,,,,,,,,,,,,,,,21,14141,
"NY","Middle Atlantic","Inlet",133,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Interlaken",2398,21,0.00875729774812344,,,,0,,,,,,,,,,,,,,,21,11725,
"NY","Middle Atlantic","Inwood",8362,1689,0.20198517101172,,,,0,,,,,1,0.000119588615163836,,,,54,998,,,,21,2435,
"NY","Middle Atlantic","Ionia",391,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Irving",3123,46,0.0147294268331732,,,,0,,,,,,,,,,,,,,,21,9892,
"NY","Middle Atlantic","Irvington",7662,12,0.00156617071260767,,,,0,,,,,,,,,,,,,,,21,15551,
"NY","Middle Atlantic","Island Park",8465,160,0.0189013585351447,,,,0,,,,,,,,,,,,,,,21,9030,
"NY","Middle Atlantic","Islandia",3341,331,0.0990721340915893,,,,0,,,,,,,,,,,,,,,21,4091,
"NY","Middle Atlantic","Islip",14314,517,0.0361184853989102,1,,,0,,,,,,,6.98616738857063e-05,,,,,18,2865,,21,6968,2865
"NY","Middle Atlantic","Islip Terrace",9656,188,0.0194697597348799,,,,0,,,,,,,,,,,,,,,21,8930,
"NY","Middle Atlantic","Ithaca",66877,3029,0.0867462175980045,9,,,0,1,,5,7.47641192039117e-05,1,1.49528238407823e-05,0.000134575414567041,155,3400,54,2987,10,1954,10,21,4438,1954
"NY","Middle Atlantic","Jackson Heights",62854,1730,0.0275241034779012,,,2,2,,,,,,,,,,,,,,,19,7792,
"NY","Middle Atlantic","Jacksonville",12,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Jamaica",244602,116226,0.535435208590351,,,,1,,1,,,6,2.45296440748645e-05,,,,49,2692,,,,20,623,
"NY","Middle Atlantic","Jamesport",486,0,0,,,,0,,,1,0.00205761316872428,,,,159,135,,,,,,21,16505,
"NY","Middle Atlantic","Jamestown",39214,1322,0.0337124496353343,1,,,0,,,4,0.000102004386188606,1,2.55010965471515e-05,2.55010965471515e-05,156,2974,54,2656,18,3976,,21,7171,3976
"NY","Middle Atlantic","Jamesville",10889,576,0.0528974194140876,,,,0,,,,,,,,,,,,,,,21,5763,
"NY","Middle Atlantic","Jasper",940,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Java Center",576,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Jay",1242,29,0.0233494363929147,,,,0,,,,,,,,,,,,,,,21,8353,
"NY","Middle Atlantic","Jefferson",1545,2,0.00129449838187702,,,,0,,,,,,,,,,,,,,,21,15761,
"NY","Middle Atlantic","Jefferson Valley",390,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Jeffersonville",2215,25,0.0112866817155756,,,,0,,,,,,,,,,,,,,,21,10843,
"NY","Middle Atlantic","Jericho",12857,94,0.00731119234658163,,,,0,,,,,,,,,,,,,,,21,12356,
"NY","Middle Atlantic","Jewett",567,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Johnsburg",547,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Johnson",563,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Johnson City",17964,1332,0.0741482965931864,,,,0,,,1,5.5666889334224e-05,1,5.5666889334224e-05,,159,3756,54,1770,,,,21,4851,
"NY","Middle Atlantic","Johnsonville",2398,30,0.0125104253544621,,,,0,,,,,,,,,,,,,,,21,10490,
"NY","Middle Atlantic","Johnstown",12046,605,0.0502241407936244,,,,0,,,0,0,,,,160,4605,,,,,,21,5917,
"NY","Middle Atlantic","Jordan",3210,5,0.00155763239875389,,,,0,,,,,,,,,,,,,,,21,15558,
"NY","Middle Atlantic","Jordanville",802,4,0.00498753117206983,,,,0,,,,,,,,,,,,,,,21,13472,
"NY","Middle Atlantic","Kanona",300,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Katonah",10627,184,0.0173143878799285,,,,0,,,,,,,,,,,,,,,21,9334,
"NY","Middle Atlantic","Kattskill Bay",250,12,0.048,,,,0,,,,,,,,,,,,,,,21,6060,
"NY","Middle Atlantic","Kauneonga Lake",227,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Keene",837,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Keene Valley",358,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Keeseville",3861,29,0.00385228480340064,,,,0,,,,,,,,,,,,,,,21,14087,
"NY","Middle Atlantic","Kendall",2250,10,0.00444444444444444,,,,0,,,,,,,,,,,,,,,21,13753,
"NY","Middle Atlantic","Kennedy",2243,4,0.00178332590280874,,,,0,,,,,,,,,,,,,,,21,15413,
"NY","Middle Atlantic","Kenoza Lake",326,16,0.049079754601227,,,,0,,,,,,,,,,,,,,,21,5993,
"NY","Middle Atlantic","Kent",1411,21,0.0148830616583983,,,,0,,,,,,,,,,,,,,,21,9851,
"NY","Middle Atlantic","Kerhonkson",5063,142,0.0280466126802291,,,,0,,,,,,,,,,,,,,,21,7746,
"NY","Middle Atlantic","Keuka Park",1501,37,0.0246502331778814,,,,0,,,,,,,,,,,,,,,21,8180,
"NY","Middle Atlantic","Kew Gardens",18891,1320,0.069874543433381,,,,0,,,,,,,,,,,,,,,21,5011,
"NY","Middle Atlantic","Kiamesha Lake",1152,92,0.0798611111111111,,,,0,,,,,,,,,,,,,,,21,4661,
"NY","Middle Atlantic","Kill Buck",618,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Killawog",67,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Kinderhook",2333,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","King Ferry",1102,5,0.00453720508166969,,,,0,,,,,,,,,,,,,,,21,13710,
"NY","Middle Atlantic","Kings Park",17946,183,0.0101972584419926,,,,0,,,,,,,,,,,,,,,21,11200,
"NY","Middle Atlantic","Kingston",35192,4125,0.117214139577177,4,1,,1,,,7,0.000198908842918845,,,0.000113662195953626,153,1939,,,15,2196,,20,3674,2196
"NY","Middle Atlantic","Kirkville",4258,4,0.000939408172851104,,,,0,,,,,,,,,,,,,,,21,16027,
"NY","Middle Atlantic","Kirkwood",2878,216,0.0750521195274496,,,,0,,,,,,,,,,,,,,,21,4818,
"NY","Middle Atlantic","Knowlesville",115,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Knoxboro",150,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","La Fargeville",3133,158,0.050430896903926,,,,0,,,,,,,,,,,,,,,21,5906,
"NY","Middle Atlantic","La Fayette",3659,39,0.0106586499043455,,,,0,,,,,,,,,,,,,,,21,11039,
"NY","Middle Atlantic","Lacona",2029,2,0.00098570724494825,,,,0,,,,,,,,,,,,,,,21,15993,
"NY","Middle Atlantic","Lagrangeville",8248,216,0.026188166828322,,,,0,,,,,,,,,,,,,,,21,7968,
"NY","Middle Atlantic","Lake Clear",492,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Lake George",4570,66,0.0144420131291028,,,,0,,,,,,,,,,,,,,,21,9961,
"NY","Middle Atlantic","Lake Grove",12598,211,0.0167486902682966,,,,0,,,1,7.93776789966661e-05,,,,159,3315,,,,,,21,9476,
"NY","Middle Atlantic","Lake Hill",413,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Lake Huntington",270,7,0.0259259259259259,,,,0,,,,,,,,,,,,,,,21,8005,
"NY","Middle Atlantic","Lake Katrine",3436,289,0.0841094295692666,,,,0,,,,,,,,,,,,,,,21,4520,
"NY","Middle Atlantic","Lake Luzerne",3249,11,0.00338565712526931,,,,0,,,0,0,,,,160,4605,,,,,,21,14360,
"NY","Middle Atlantic","Lake Peekskill",2441,579,0.237197869725522,,,,0,,,,,,,,,,,,,,,21,2097,
"NY","Middle Atlantic","Lake Placid",4746,68,0.0143278550358196,1,,,0,,,,,,,0.000210703750526759,,,,,18,1373,,21,9989,1373
"NY","Middle Atlantic","Lake Pleasant",393,2,0.00508905852417303,,,,0,,,,,,,,,,,,,,,21,13414,
"NY","Middle Atlantic","Lake View",7178,24,0.00334354973530231,,,,0,,,,,,,,,,,,,,,21,14386,
"NY","Middle Atlantic","Lakeville",711,39,0.0548523206751055,,,,0,,,,,,,,,,,,,,,21,5657,
"NY","Middle Atlantic","Lakewood",4419,8,0.00181036433582258,,,,0,,,,,,,,,,,,,,,21,15396,
"NY","Middle Atlantic","Lancaster",32585,389,0.0119380082860212,,,,0,,,,,,,,,,,,,,,21,10627,
"NY","Middle Atlantic","Lanesville",181,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Lansing",4066,19,0.00467289719626168,,,,0,,,,,,,,,,,,,,,21,13634,
"NY","Middle Atlantic","Larchmont",16302,158,0.00969206232364127,,,,0,,,,,,,,,,,,,,,21,11390,
"NY","Middle Atlantic","Latham",21665,1145,0.0528502192476344,,,,0,,,0,0,2,9.23147934456497e-05,,160,4605,53,1230,,,,21,5767,
"NY","Middle Atlantic","Laurel",710,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Laurens",1362,19,0.0139500734214391,,,,0,,,,,,,,,,,,,,,21,10084,
"NY","Middle Atlantic","Lawrence",8192,103,0.0125732421875,,,,0,,,,,,,,,,,,,,,21,10472,
"NY","Middle Atlantic","Lawtons",1149,19,0.0165361183637946,,,,0,,,,,,,,,,,,,,,21,9520,
"NY","Middle Atlantic","Le Roy",8303,183,0.022040226424184,,,,0,,,,,,,,,,,,,,,21,8542,
"NY","Middle Atlantic","Lee Center",2453,40,0.0163065633917652,,,,0,,,,,,,,,,,,,,,21,9559,
"NY","Middle Atlantic","Leeds",1531,5,0.00326583932070542,,,,0,,,,,,,,,,,,,,,21,14432,
"NY","Middle Atlantic","Leicester",1699,8,0.00470865214832254,,,,0,,,,,,,,,,,,,,,21,13613,
"NY","Middle Atlantic","Leonardsville",89,0,0,,,,0,,,1,0.0112359550561798,,,,159,20,,,,,,21,16505,
"NY","Middle Atlantic","Levittown",43446,582,0.0133959397873222,,,,0,,,2,4.60341573447498e-05,,,,158,3965,,,,,,21,10239,
"NY","Middle Atlantic","Lewis",706,34,0.0481586402266289,,,,0,,,,,,,,,,,,,,,21,6054,
"NY","Middle Atlantic","Lewiston",10922,132,0.0120856985900018,,,,0,,,2,0.000183116645303058,,,,158,2064,,,,,,21,10596,
"NY","Middle Atlantic","Lexington",275,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Liberty",6602,806,0.122084216903968,,,,0,,,1,0.000151469251741896,,,,159,2344,,,,,,21,3573,
"NY","Middle Atlantic","Lily Dale",345,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Lima",4010,21,0.00523690773067332,,,,0,,,,,,,,,,,,,,,21,13345,
"NY","Middle Atlantic","Limestone",1082,3,0.00277264325323475,,,,0,,,,,,,,,,,,,,,21,14764,
"NY","Middle Atlantic","Lindenhurst",44368,1987,0.0447845293905517,,,,0,,,,,,,,,,,,,,,21,6261,
"NY","Middle Atlantic","Lindley",1281,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Linwood",449,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Lisbon",2320,6,0.00258620689655172,,,,0,,,,,,,,,,,,,,,21,14870,
"NY","Middle Atlantic","Lisle",2220,4,0.0018018018018018,,,,0,,,,,,,,,,,,,,,21,15401,
"NY","Middle Atlantic","Little Falls",8339,48,0.0057560858616141,1,,,0,,,1,0.000119918455450294,,,0.000119918455450294,159,2707,,,18,2110,,21,13082,2110
"NY","Middle Atlantic","Little Genesee",629,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Little Neck",25439,759,0.026651226309432,,,,0,,,,,,,,,,,,,,,21,7903,
"NY","Middle Atlantic","Little Valley",3011,67,0.0222517436067752,,,,0,,,,,,,,,,,,,,,21,8506,
"NY","Middle Atlantic","Little York",134,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Liverpool",51786,2271,0.0425954807300299,,,,0,,,2,3.8620476576681e-05,,,,158,4115,,,,,,21,6415,
"NY","Middle Atlantic","Livingston Manor",3835,80,0.0208604954367666,,,,0,,,,,,,,,,,,,,,21,8715,
"NY","Middle Atlantic","Livonia",6159,10,0.00162364020133138,,,,0,,,,,,,,,,,,,,,21,15511,
"NY","Middle Atlantic","Loch Sheldrake",2058,175,0.0850340136054422,,,,0,,,,,,,,,,,,,,,21,4486,
"NY","Middle Atlantic","Locke",2626,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Lockport",49257,2663,0.0540633818543557,1,,,0,,,10,0.000203016830095215,,,2.03016830095215e-05,150,1907,,,18,4122,,21,5700,4122
"NY","Middle Atlantic","Lockwood",984,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Locust Valley",6669,132,0.0197930724246514,1,,,0,,,,,,,0.000149947518368571,,,,,18,1822,,21,8871,1822
"NY","Middle Atlantic","Lodi",1204,9,0.00747508305647841,,,,0,,,,,,,,,,,,,,,21,12284,
"NY","Middle Atlantic","Long Beach",37726,2512,0.0665853787838626,,,,0,,,,,,,,,,,,,,,21,5145,
"NY","Middle Atlantic","Long Eddy",514,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Long Island City",37346,4738,0.0792495580818717,,,,0,,,,,,,,,,,,,,,21,4678,
"NY","Middle Atlantic","Long Lake",375,14,0.0373333333333333,,,,0,,,,,,,,,,,,,,,21,6828,
"NY","Middle Atlantic","Lorraine",439,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Lowman",1125,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Lowville",8767,95,0.010836089882514,2,,,0,,,,,,,0.000228128208052926,,,,,17,1279,,21,10974,1279
"NY","Middle Atlantic","Lynbrook",21919,881,0.0401934394817282,,,,0,,,,,,,,,,,,,,,21,6608,
"NY","Middle Atlantic","Lyndonville",3102,28,0.00902643455834945,,,,0,,,,,,,,,,,,,,,21,11627,
"NY","Middle Atlantic","Lyon Mountain",782,183,0.204241071428571,,,,0,,,,,,,,,,,,,,,21,2409,
"NY","Middle Atlantic","Lyons",7113,454,0.0638267960073106,,,,0,,,0,0,,,,160,4605,,,,,,21,5251,
"NY","Middle Atlantic","Lyons Falls",1062,11,0.0103578154425612,,,,0,,,,,,,,,,,,,,,21,11139,
"NY","Middle Atlantic","Macedon",10733,105,0.00978291251281096,,,,0,,,,,,,,,,,,,,,21,11364,
"NY","Middle Atlantic","Machias",1910,0,0,,,,0,,,0,0,,,,160,4605,,,,,,21,16505,
"NY","Middle Atlantic","Madison",1659,3,0.00180831826401447,,,,0,,,,,,,,,,,,,,,21,15397,
"NY","Middle Atlantic","Madrid",1697,5,0.00294637595757219,,,,0,,,,,,,,,,,,,,,21,14649,
"NY","Middle Atlantic","Mahopac",26321,162,0.00615478135329205,1,,,0,,,,,,,3.79924774894571e-05,,,,,18,3603,,21,12882,3603
"NY","Middle Atlantic","Maine",711,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Malden Bridge",61,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Malden On Hudson",222,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Mallory",213,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Malone",15374,2242,0.14583062312996,1,,,0,,,1,6.50448809678678e-05,1,6.50448809678678e-05,6.50448809678678e-05,159,3575,54,1609,18,2961,,21,3207,2961
"NY","Middle Atlantic","Malverne",8560,455,0.0531542056074766,,,,0,,,,,,,,,,,,,,,21,5752,
"NY","Middle Atlantic","Mamaroneck",20951,1015,0.0484463748747077,,,,0,,,,,,,,,,,,,,,21,6037,
"NY","Middle Atlantic","Manchester",1839,3,0.00163132137030995,,,,0,,,,,,,,,,,,,,,21,15506,
"NY","Middle Atlantic","Manhasset",18578,170,0.00915060824631284,,,,0,,,0,0,,,,160,4605,,,,,,21,11586,
"NY","Middle Atlantic","Manlius",16052,140,0.00872165462247695,,,,0,,,2,0.000124595066035385,,,,158,2652,,,,,,21,11746,
"NY","Middle Atlantic","Mannsville",1521,3,0.0019723865877712,,,,0,,,,,,,,,,,,,,,21,15294,
"NY","Middle Atlantic","Manorville",13760,686,0.0498546511627907,,,,0,,,,,,,,,,,,,,,21,5939,
"NY","Middle Atlantic","Maple Springs",28,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Maplecrest",366,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Marathon",4243,35,0.00824888050907377,,,,0,,,0,0,,,,160,4605,,,,,,21,11928,
"NY","Middle Atlantic","Marcellus",6095,64,0.0105004101722724,,,,0,,,,,,,,,,,,,,,21,11091,
"NY","Middle Atlantic","Marcy",7302,816,0.111750205423172,,,,0,,,,,,,,,,,,,,,21,3777,
"NY","Middle Atlantic","Margaretville",1755,13,0.00740740740740741,,,,0,,,,,,,,,,,,,,,21,12318,
"NY","Middle Atlantic","Marietta",2081,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Marilla",1255,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Marion",5002,126,0.0251899240303878,,,,0,,,,,,,,,,,,,,,21,8097,
"NY","Middle Atlantic","Marlboro",5622,211,0.0375311277125578,1,,,0,,,,,,,0.000177872643187478,,,,,18,1590,,21,6808,1590
"NY","Middle Atlantic","Martinsburg",124,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Martville",1706,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Maryknoll",128,12,0.09375,,,,0,,,,,,,,,,,,,,,21,4239,
"NY","Middle Atlantic","Maryland",1712,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Masonville",323,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Maspeth",38524,703,0.018248364655799,3,,,0,,,,,1,2.5957844460596e-05,7.7873533381788e-05,,,54,2640,16,2710,,21,9179,2710
"NY","Middle Atlantic","Massapequa",52783,2270,0.0430062709584525,,,,0,,,3,5.68364814428888e-05,,,,157,3735,,,,,,21,6386,
"NY","Middle Atlantic","Massapequa Park",22358,71,0.00317559710170856,,,,0,,,,,,,,,,,,,,,21,14490,
"NY","Middle Atlantic","Massena",16267,13,0.00079916395155837,1,,,0,,,,,,,6.14741501198746e-05,,,,,18,3043,,21,16112,3043
"NY","Middle Atlantic","Mastic",16444,1674,0.101800048649964,,,,0,,,1,6.08124543906592e-05,,,,159,3653,,,,,,21,4042,
"NY","Middle Atlantic","Mastic Beach",13015,568,0.0436419515943143,,,,0,,,1,7.68344218209758e-05,,,,159,3356,,,,,,21,6347,
"NY","Middle Atlantic","Mattituck",5010,13,0.00259481037924152,2,,,0,,,,,,,0.000399201596806387,,,,,17,714,,21,14865,714
"NY","Middle Atlantic","Maybrook",3535,608,0.171994342291372,,,,0,,,,,,,,,,,,,,,21,2820,
"NY","Middle Atlantic","Mayfield",3133,4,0.001276731567188,,,,0,,,,,,,,,,,,,,,21,15772,
"NY","Middle Atlantic","Mayville",3323,102,0.0306951549804394,,,,0,,,,,,,,,,,,,,,21,7475,
"NY","Middle Atlantic","McDonough",1428,12,0.00840336134453781,,,,0,,,,,,,,,,,,,,,21,11877,
"NY","Middle Atlantic","McGraw",2311,9,0.00389441800086543,,,,0,,,,,,,,,,,,,,,21,14055,
"NY","Middle Atlantic","McLean",47,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Mechanicville",15508,164,0.0105751870002579,1,,,0,,,,,,,6.44828475625484e-05,,,,,18,2971,,21,11071,2971
"NY","Middle Atlantic","Medford",28579,3372,0.117988732985759,,,,0,,,2,6.99814549144477e-05,,,,158,3489,,,,,,21,3654,
"NY","Middle Atlantic","Medina",10519,423,0.0402129479988592,,,,0,,,0,0,,,,160,4605,,,,,,21,6606,
"NY","Middle Atlantic","Medusa",683,13,0.0190336749633968,,,,0,,,,,,,,,,,,,,,21,9008,
"NY","Middle Atlantic","Melrose",1972,33,0.0167342799188641,,,,0,,,,,,,,,,,,,,,21,9478,
"NY","Middle Atlantic","Melville",18288,472,0.0258092738407699,1,,,0,,,1,5.46806649168854e-05,,,5.46806649168854e-05,159,3779,,,18,3197,,21,8021,3197
"NY","Middle Atlantic","Memphis",1673,7,0.00418410041841004,,,,0,,,,,,,,,,,,,,,21,13890,
"NY","Middle Atlantic","Mendon",1317,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Meridale",229,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Meridian",294,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Merrick",33331,1108,0.0332423269628874,1,,,0,,,0,0,1,3.00021001470103e-05,3.00021001470103e-05,160,4605,54,2504,18,3843,,21,7217,3843
"NY","Middle Atlantic","Mexico",6350,46,0.00724409448818898,3,,,0,,,,,,,0.00047244094488189,,,,,16,584,,21,12388,584
"NY","Middle Atlantic","Middle Granville",297,2,0.00673400673400673,,,,0,,,,,,,,,,,,,,,21,12615,
"NY","Middle Atlantic","Middle Grove",2887,41,0.0142015933494977,,,,0,,,,,,,,,,,,,,,21,10023,
"NY","Middle Atlantic","Middle Island",13645,2410,0.176621473067058,,,,0,,,2,0.000146573836570172,1,7.32869182850861e-05,,158,2402,54,1455,,,,21,2755,
"NY","Middle Atlantic","Middle Village",37991,420,0.0110552499276144,,,,0,,,,,,,,,,,,,,,21,10911,
"NY","Middle Atlantic","Middleburgh",4170,24,0.00575539568345324,,,,0,,,,,,,,,,,,,,,21,13083,
"NY","Middle Atlantic","Middleport",4591,49,0.0106730559790895,,,,0,,,,,,,,,,,,,,,21,11032,
"NY","Middle Atlantic","Middlesex",1157,35,0.0302506482281763,,,,0,,,,,,,,,,,,,,,21,7528,
"NY","Middle Atlantic","Middletown",61807,12140,0.216461454872766,1,,,0,,,3,4.85381914669859e-05,2,3.2358794311324e-05,1.6179397155662e-05,157,3918,53,2421,18,4255,,21,2280,4255
"NY","Middle Atlantic","Middleville",721,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Milford",1163,24,0.0206362854686157,,,,0,,,,,,,,,,,,,,,21,8747,
"NY","Middle Atlantic","Mill Neck",782,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Millbrook",4674,248,0.0530594779632007,,,,0,,,,,,,,,,,,,,,21,5756,
"NY","Middle Atlantic","Miller Place",12981,65,0.00500731838841384,,,,0,,,,,,,,,,,,,,,21,13460,
"NY","Middle Atlantic","Millerton",2885,119,0.0412478336221837,1,,,0,,,,,,,0.000346620450606586,,,,,18,835,,21,6523,835
"NY","Middle Atlantic","Millport",1197,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Millwood",1228,3,0.00244299674267101,,,,0,,,,,,,,,,,,,,,21,14965,
"NY","Middle Atlantic","Milton",2855,47,0.0164623467600701,,,,0,,,,,,,,,,,,,,,21,9532,
"NY","Middle Atlantic","Mineola",19621,489,0.024922277152031,15,,,0,,,1,5.09658019468936e-05,,,0.000764487029203405,159,3863,,,5,262,,21,8139,262
"NY","Middle Atlantic","Minerva",394,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Minetto",212,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Mineville",1538,93,0.0604681404421326,,,,0,,,,,,,,,,,,,,,21,5375,
"NY","Middle Atlantic","Minoa",3468,123,0.0354671280276817,,,,0,,,,,,,,,,,,,,,21,7020,
"NY","Middle Atlantic","Modena",1306,135,0.103369065849923,,,,0,,,,,,,,,,,,,,,21,3998,
"NY","Middle Atlantic","Mohawk",5023,106,0.0211029265379255,,,,0,,,,,,,,,,,,,,,21,8678,
"NY","Middle Atlantic","Mohegan Lake",7690,447,0.0581274382314694,,,,0,,,,,,,,,,,,,,,21,5508,
"NY","Middle Atlantic","Moira",1723,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Mongaup Valley",545,0,0,,,,0,,,,,,,,,,,,,,,21,16505,
"NY","Middle Atlantic","Monroe",50979,1588,0.0311500814060692,,,,0,,,,,,,,,,,,,,,21,7436,
