"state_abbr","division","County","City","zip","longitude","latitude"
"FL","South Atlantic","Jackson County","Cottondale","32431",-85.4,30.8
"FL","South Atlantic","Jackson County","Graceville","32440",-85.5,30.9
"FL","South Atlantic","Jackson County","Grand Ridge","32442",-85,30.7
"FL","South Atlantic","Jackson County","Greenwood","32443",-85.13,30.86
"FL","South Atlantic","Jackson County","Malone","32445",-85.2,30.96
"FL","South Atlantic","Jackson County","Marianna","32446",-85.2,30.9
"FL","South Atlantic","Jackson County","Marianna","32447",-85.2,30.9
"FL","South Atlantic","Jackson County","Marianna","32448",-85.2,30.7
"FL","South Atlantic","Jackson County","Sneads","32460",-84.9,30.8
"FL","South Atlantic","Jefferson County","Lamont","32336",-83.9,30.3
"FL","South Atlantic","Jefferson County","Monticello","32344",-83.9,30.4
"FL","South Atlantic","Jefferson County","Wacissa","32361",-83.9,30.5
"FL","South Atlantic","Lafayette County","Mayo","32066",-83.2,30
"FL","South Atlantic","Lake County","Altoona","32702",-81.6,29.1
"FL","South Atlantic","Lake County","Astatula","34705",-81.72,28.69
"FL","South Atlantic","Lake County","Astor","32102",-81.55,29.12
"FL","South Atlantic","Lake County","Clermont","34711",-81.8,28.5
"FL","South Atlantic","Lake County","Clermont","34714",-81.8,28.4
"FL","South Atlantic","Lake County","Clermont","34715",-81.74,28.62
"FL","South Atlantic","Lake County","Eustis","32726",-81.69,28.86
"FL","South Atlantic","Lake County","Eustis","32736",-81.5,28.9
"FL","South Atlantic","Lake County","Fruitland Park","34731",-81.9,28.87
"FL","South Atlantic","Lake County","Grand Island","32735",-81.73,28.88
"FL","South Atlantic","Lake County","Groveland","34736",-81.9,28.6
"FL","South Atlantic","Lake County","Howey In The Hills","34737",-81.8,28.69
"FL","South Atlantic","Lake County","Lady Lake","32159",-81.91,28.92
"FL","South Atlantic","Lake County","Leesburg","34748",-81.9,28.7
"FL","South Atlantic","Lake County","Leesburg","34788",-81.79,28.89
"FL","South Atlantic","Lake County","Mascotte","34753",-81.9,28.58
"FL","South Atlantic","Lake County","Montverde","34756",-81.68,28.59
"FL","South Atlantic","Lake County","Mount Dora","32757",-81.6,28.8
"FL","South Atlantic","Lake County","Okahumpka","34762",-81.89,28.75
"FL","South Atlantic","Lake County","Paisley","32767",-81.51,29.01
"FL","South Atlantic","Lake County","Sorrento","32776",-81.5,28.8
"FL","South Atlantic","Lake County","Tavares","32778",-81.73,28.78
"FL","South Atlantic","Lake County","Umatilla","32784",-81.7,28.9
"FL","South Atlantic","Lake County","Yalaha","34797",-81.81,28.74
"FL","South Atlantic","Lee County","Alva","33920",-81.66,26.72
"FL","South Atlantic","Lee County","Boca Grande","33921",-82.28,26.83
"FL","South Atlantic","Lee County","Bokeelia","33922",-82.14,26.66
"FL","South Atlantic","Lee County","Bonita Springs","34134",-81.85,26.36
"FL","South Atlantic","Lee County","Bonita Springs","34135",-81.73,26.37
"FL","South Atlantic","Lee County","Cape Coral","33904",-81.94,26.57
"FL","South Atlantic","Lee County","Cape Coral","33909",-81.97,26.71
"FL","South Atlantic","Lee County","Cape Coral","33914",-82.02,26.57
"FL","South Atlantic","Lee County","Cape Coral","33990",-81.94,26.63
"FL","South Atlantic","Lee County","Cape Coral","33991",-82.02,26.63
"FL","South Atlantic","Lee County","Cape Coral","33993",-82,26.7
"FL","South Atlantic","Lee County","Captiva","33924",-82.2,26.54
"FL","South Atlantic","Lee County","Estero","33928",-81.7,26.4
"FL","South Atlantic","Lee County","Fort Myers","33901",-81.88,26.62
"FL","South Atlantic","Lee County","Fort Myers","33905",-81.76,26.67
"FL","South Atlantic","Lee County","Fort Myers","33907",-81.87,26.56
"FL","South Atlantic","Lee County","Fort Myers","33908",-81.9,26.5
"FL","South Atlantic","Lee County","Fort Myers","33912",-81.83,26.55
"FL","South Atlantic","Lee County","Fort Myers","33913",-81.7,26.5
"FL","South Atlantic","Lee County","Fort Myers","33916",-81.84,26.64
"FL","South Atlantic","Lee County","Fort Myers","33919",-81.9,26.56
"FL","South Atlantic","Lee County","Fort Myers","33965",-81.771,26.47
"FL","South Atlantic","Lee County","Fort Myers","33966",-81.83,26.58
"FL","South Atlantic","Lee County","Fort Myers","33967",-81.81,26.47
"FL","South Atlantic","Lee County","Fort Myers Beach","33931",-81.91,26.44
"FL","South Atlantic","Lee County","Lehigh Acres","33936",-81.61,26.6
"FL","South Atlantic","Lee County","Lehigh Acres","33971",-81.71,26.65
"FL","South Atlantic","Lee County","Lehigh Acres","33972",-81.61,26.65
"FL","South Atlantic","Lee County","Lehigh Acres","33973",-81.74,26.6
"FL","South Atlantic","Lee County","Lehigh Acres","33974",-81.61,26.56
"FL","South Atlantic","Lee County","Lehigh Acres","33976",-81.69,26.59
"FL","South Atlantic","Lee County","North Fort Myers","33903",-81.91,26.7
"FL","South Atlantic","Lee County","North Fort Myers","33917",-81.8,26.8
"FL","South Atlantic","Lee County","Saint James City","33956",-82.2,26.6
"FL","South Atlantic","Lee County","Sanibel","33957",-82.1,26.46
"FL","South Atlantic","Leon County","Tallahassee","32301",-84.26,30.43
"FL","South Atlantic","Leon County","Tallahassee","32303",-84.33,30.52
"FL","South Atlantic","Leon County","Tallahassee","32304",-84.35,30.46
"FL","South Atlantic","Leon County","Tallahassee","32305",-84.3,30.3
"FL","South Atlantic","Leon County","Tallahassee","32308",-84.25,30.49
"FL","South Atlantic","Leon County","Tallahassee","32309",-84.1,30.6
"FL","South Atlantic","Leon County","Tallahassee","32310",-84.5,30.4
"FL","South Atlantic","Leon County","Tallahassee","32311",-84.17,30.37
"FL","South Atlantic","Leon County","Tallahassee","32312",-84.2,30.6
"FL","South Atlantic","Leon County","Tallahassee","32317",-84.13,30.47
"FL","South Atlantic","Levy County","Bronson","32621",-82.7,29.4
"FL","South Atlantic","Levy County","Cedar Key","32625",-83,29.2
"FL","South Atlantic","Levy County","Chiefland","32626",-82.9,29.4
"FL","South Atlantic","Levy County","Gulf Hammock","32639",-82.724,29.253
"FL","South Atlantic","Levy County","Inglis","34449",-82.7,29.2
"FL","South Atlantic","Levy County","Morriston","32668",-82.5,29.3
"FL","South Atlantic","Levy County","Otter Creek","32683",-82.77,29.32
"FL","South Atlantic","Levy County","Williston","32696",-82.5,29.4
"FL","South Atlantic","Levy County","Yankeetown","34498",-82.73,29.02
"FL","South Atlantic","Liberty County","Bristol","32321",-85,30.3
"FL","South Atlantic","Liberty County","Hosford","32334",-84.8,30.3
"FL","South Atlantic","Madison County","Greenville","32331",-83.6,30.4
"FL","South Atlantic","Madison County","Lee","32059",-83.3,30.4
"FL","South Atlantic","Madison County","Madison","32340",-83.4,30.5
"FL","South Atlantic","Madison County","Pinetta","32350",-83.34,30.58
"FL","South Atlantic","Manatee County","Anna Maria","34216",-82.736,27.527
"FL","South Atlantic","Manatee County","Bradenton","34201",-82.47,27.41
"FL","South Atlantic","Manatee County","Bradenton","34202",-82.38,27.41
"FL","South Atlantic","Manatee County","Bradenton","34203",-82.51,27.44
"FL","South Atlantic","Manatee County","Bradenton","34205",-82.58,27.48
"FL","South Atlantic","Manatee County","Bradenton","34207",-82.58,27.44
"FL","South Atlantic","Manatee County","Bradenton","34208",-82.51,27.48
"FL","South Atlantic","Manatee County","Bradenton","34209",-82.64,27.49
"FL","South Atlantic","Manatee County","Bradenton","34210",-82.64,27.45
"FL","South Atlantic","Manatee County","Bradenton","34211",-82.39,27.45
"FL","South Atlantic","Manatee County","Bradenton","34212",-82.4,27.5
"FL","South Atlantic","Manatee County","Bradenton Beach","34217",-82.72,27.5
"FL","South Atlantic","Manatee County","Cortez","34215",-82.687,27.474
"FL","South Atlantic","Manatee County","Ellenton","34222",-82.51,27.54
"FL","South Atlantic","Manatee County","Myakka City","34251",-82.2,27.4
"FL","South Atlantic","Manatee County","Palmetto","34221",-82.5,27.6
"FL","South Atlantic","Manatee County","Parrish","34219",-82.3,27.6
"FL","South Atlantic","Manatee County","Sarasota","34243",-82.52,27.4
"FL","South Atlantic","Marion County","Anthony","32617",-82.06,29.3
"FL","South Atlantic","Marion County","Belleview","34420",-82.03,29.05
"FL","South Atlantic","Marion County","Citra","32113",-82.1,29.4
"FL","South Atlantic","Marion County","Dunnellon","34431",-82.5,29.1
"FL","South Atlantic","Marion County","Dunnellon","34432",-82.3,29.1
"FL","South Atlantic","Marion County","Fort Mc Coy","32134",-81.8,29.3
"FL","South Atlantic","Marion County","Mc Intosh","32664",-82.217,29.45
"FL","South Atlantic","Marion County","Ocala","34470",-82.09,29.2
"FL","South Atlantic","Marion County","Ocala","34471",-82.12,29.15
"FL","South Atlantic","Marion County","Ocala","34472",-81.98,29.12
"FL","South Atlantic","Marion County","Ocala","34473",-82.2,29.01
"FL","South Atlantic","Marion County","Ocala","34474",-82.21,29.15
"FL","South Atlantic","Marion County","Ocala","34475",-82.16,29.26
"FL","South Atlantic","Marion County","Ocala","34476",-82.2,29.08
"FL","South Atlantic","Marion County","Ocala","34479",-82.1,29.27
"FL","South Atlantic","Marion County","Ocala","34480",-82.1,29.1
"FL","South Atlantic","Marion County","Ocala","34481",-82.33,29.12
"FL","South Atlantic","Marion County","Ocala","34482",-82.3,29.3
"FL","South Atlantic","Marion County","Ocklawaha","32179",-81.9,29.1
"FL","South Atlantic","Marion County","Reddick","32686",-82.27,29.36
"FL","South Atlantic","Marion County","Silver Springs","34488",-81.9,29.2
"FL","South Atlantic","Marion County","Summerfield","34491",-82,29
"FL","South Atlantic","Marion County","Weirsdale","32195",-81.9,28.98
"FL","South Atlantic","Martin County","Hobe Sound","33455",-80.2,27.1
"FL","South Atlantic","Martin County","Indiantown","34956",-80.5,27.1
"FL","South Atlantic","Martin County","Jensen Beach","34957",-80.2,27.3
"FL","South Atlantic","Martin County","Palm City","34990",-80.4,27.1
"FL","South Atlantic","Martin County","Stuart","34994",-80.26,27.2
"FL","South Atlantic","Martin County","Stuart","34996",-80.19,27.2
"FL","South Atlantic","Martin County","Stuart","34997",-80.3,27.1
"FL","South Atlantic","Miami-Dade County","Hialeah","33010",-80.29,25.83
"FL","South Atlantic","Miami-Dade County","Hialeah","33012",-80.3,25.87
"FL","South Atlantic","Miami-Dade County","Hialeah","33013",-80.27,25.86
"FL","South Atlantic","Miami-Dade County","Hialeah","33014",-80.3,25.9
"FL","South Atlantic","Miami-Dade County","Hialeah","33015",-80.32,25.94
"FL","South Atlantic","Miami-Dade County","Hialeah","33016",-80.33,25.89
"FL","South Atlantic","Miami-Dade County","Hialeah","33018",-80.38,25.91
"FL","South Atlantic","Miami-Dade County","Homestead","33030",-80.51,25.48
"FL","South Atlantic","Miami-Dade County","Homestead","33031",-80.5,25.52
"FL","South Atlantic","Miami-Dade County","Homestead","33032",-80.39,25.51
"FL","South Atlantic","Miami-Dade County","Homestead","33033",-80.41,25.48
"FL","South Atlantic","Miami-Dade County","Homestead","33034",-80.5,25.43
"FL","South Atlantic","Miami-Dade County","Homestead","33035",-80.3,25.4
"FL","South Atlantic","Miami-Dade County","Homestead","33039",-80.398,25.498
"FL","South Atlantic","Miami-Dade County","Key Biscayne","33149",-80.16,25.71
"FL","South Atlantic","Miami-Dade County","Miami","33122",-80.32,25.8
"FL","South Atlantic","Miami-Dade County","Miami","33125",-80.24,25.78
"FL","South Atlantic","Miami-Dade County","Miami","33126",-80.3,25.78
"FL","South Atlantic","Miami-Dade County","Miami","33127",-80.21,25.81
"FL","South Atlantic","Miami-Dade County","Miami","33128",-80.2,25.78
"FL","South Atlantic","Miami-Dade County","Miami","33129",-80.2,25.75
"FL","South Atlantic","Miami-Dade County","Miami","33130",-80.2,25.77
"FL","South Atlantic","Miami-Dade County","Miami","33131",-80.19,25.77
"FL","South Atlantic","Miami-Dade County","Miami","33132",-80.19,25.78
"FL","South Atlantic","Miami-Dade County","Miami","33133",-80.24,25.74
"FL","South Atlantic","Miami-Dade County","Miami","33134",-80.27,25.75
"FL","South Atlantic","Miami-Dade County","Miami","33135",-80.23,25.77
"FL","South Atlantic","Miami-Dade County","Miami","33136",-80.21,25.79
"FL","South Atlantic","Miami-Dade County","Miami","33137",-80.18,25.81
"FL","South Atlantic","Miami-Dade County","Miami","33138",-80.18,25.85
"FL","South Atlantic","Miami-Dade County","Miami","33142",-80.23,25.8
"FL","South Atlantic","Miami-Dade County","Miami","33143",-80.29,25.7
"FL","South Atlantic","Miami-Dade County","Miami","33144",-80.31,25.76
"FL","South Atlantic","Miami-Dade County","Miami","33145",-80.23,25.75
"FL","South Atlantic","Miami-Dade County","Miami","33146",-80.27,25.72
"FL","South Atlantic","Miami-Dade County","Miami","33147",-80.24,25.85
"FL","South Atlantic","Miami-Dade County","Miami","33150",-80.21,25.85
"FL","South Atlantic","Miami-Dade County","Miami","33155",-80.31,25.74
"FL","South Atlantic","Miami-Dade County","Miami","33156",-80.29,25.66
"FL","South Atlantic","Miami-Dade County","Miami","33157",-80.33,25.6
"FL","South Atlantic","Miami-Dade County","Miami","33158",-80.31,25.64
"FL","South Atlantic","Miami-Dade County","Miami","33161",-80.18,25.89
"FL","South Atlantic","Miami-Dade County","Miami","33162",-80.18,25.93
"FL","South Atlantic","Miami-Dade County","Miami","33165",-80.36,25.74
"FL","South Atlantic","Miami-Dade County","Miami","33166",-80.31,25.82
"FL","South Atlantic","Miami-Dade County","Miami","33167",-80.24,25.89
"FL","South Atlantic","Miami-Dade County","Miami","33168",-80.21,25.89
"FL","South Atlantic","Miami-Dade County","Miami","33169",-80.21,25.94
"FL","South Atlantic","Miami-Dade County","Miami","33170",-80.46,25.55
"FL","South Atlantic","Miami-Dade County","Miami","33172",-80.36,25.79
"FL","South Atlantic","Miami-Dade County","Miami","33173",-80.36,25.7
"FL","South Atlantic","Miami-Dade County","Miami","33174",-80.36,25.76
"FL","South Atlantic","Miami-Dade County","Miami","33175",-80.41,25.74
"FL","South Atlantic","Miami-Dade County","Miami","33176",-80.36,25.66
"FL","South Atlantic","Miami-Dade County","Miami","33177",-80.4,25.6
"FL","South Atlantic","Miami-Dade County","Miami","33178",-80.37,25.85
"FL","South Atlantic","Miami-Dade County","Miami","33179",-80.18,25.96
"FL","South Atlantic","Miami-Dade County","Miami","33180",-80.14,25.96
"FL","South Atlantic","Miami-Dade County","Miami","33181",-80.15,25.9
"FL","South Atlantic","Miami-Dade County","Miami","33182",-80.4,25.9
"FL","South Atlantic","Miami-Dade County","Miami","33183",-80.41,25.7
"FL","South Atlantic","Miami-Dade County","Miami","33184",-80.41,25.76
"FL","South Atlantic","Miami-Dade County","Miami","33185",-80.45,25.72
"FL","South Atlantic","Miami-Dade County","Miami","33186",-80.41,25.66
"FL","South Atlantic","Miami-Dade County","Miami","33187",-80.49,25.6
"FL","South Atlantic","Miami-Dade County","Miami","33189",-80.34,25.57
"FL","South Atlantic","Miami-Dade County","Miami","33190",-80.35,25.56
"FL","South Atlantic","Miami-Dade County","Miami","33193",-80.45,25.7
"FL","South Atlantic","Miami-Dade County","Miami","33194",-80.441,25.756
"FL","South Atlantic","Miami-Dade County","Miami","33196",-80.6,25.6
"FL","South Atlantic","Miami-Dade County","Miami Beach","33109",-80.141,25.76
"FL","South Atlantic","Miami-Dade County","Miami Beach","33139",-80.15,25.78
"FL","South Atlantic","Miami-Dade County","Miami Beach","33140",-80.15,25.82
"FL","South Atlantic","Miami-Dade County","Miami Beach","33141",-80.14,25.86
"FL","South Atlantic","Miami-Dade County","Miami Beach","33154",-80.13,25.89
"FL","South Atlantic","Miami-Dade County","Miami Gardens","33056",-80.24,25.95
"FL","South Atlantic","Miami-Dade County","North Miami Beach","33160",-80.14,25.94
"FL","South Atlantic","Miami-Dade County","Opa Locka","33054",-80.26,25.9
"FL","South Atlantic","Miami-Dade County","Opa Locka","33055",-80.28,25.95
"FL","South Atlantic","Monroe County","Big Pine Key","33043",-81.3,24.7
"FL","South Atlantic","Monroe County","Islamorada","33036",-80.8,25
"FL","South Atlantic","Monroe County","Key Colony Beach","33051",-81.022,24.722
"FL","South Atlantic","Monroe County","Key Largo","33037",-80.4,25.2
"FL","South Atlantic","Monroe County","Key West","33040",-82.2,24.6
"FL","South Atlantic","Monroe County","Long Key","33001",-80.8,24.82
"FL","South Atlantic","Monroe County","Marathon","33050",-82,25
"FL","South Atlantic","Monroe County","Summerland Key","33042",-81.3,24.7
"FL","South Atlantic","Monroe County","Tavernier","33070",-80.6,25.1
"FL","South Atlantic","Nassau County","Bryceville","32009",-82,30.4
"FL","South Atlantic","Nassau County","Callahan","32011",-81.8,30.6
"FL","South Atlantic","Nassau County","Fernandina Beach","32034",-81.5,30.6
"FL","South Atlantic","Nassau County","Hilliard","32046",-81.9,30.7
"FL","South Atlantic","Nassau County","Yulee","32097",-81.6,30.6
"FL","South Atlantic","Okaloosa County","Baker","32531",-86.7,30.9
"FL","South Atlantic","Okaloosa County","Crestview","32536",-86.7,30.7
"FL","South Atlantic","Okaloosa County","Crestview","32539",-86.4,30.8
"FL","South Atlantic","Okaloosa County","Destin","32541",-86.46,30.4
"FL","South Atlantic","Okaloosa County","Eglin Afb","32542",-86.5,30.6
"FL","South Atlantic","Okaloosa County","Fort Walton Beach","32547",-86.7,30.5
"FL","South Atlantic","Okaloosa County","Fort Walton Beach","32548",-86.7,30.4
"FL","South Atlantic","Okaloosa County","Holt","32564",-86.8,30.7
"FL","South Atlantic","Okaloosa County","Hurlburt Field","32544",-86.7,30.44
"FL","South Atlantic","Okaloosa County","Laurel Hill","32567",-86.4,30.9
"FL","South Atlantic","Okaloosa County","Mary Esther","32569",-86.72,30.46
"FL","South Atlantic","Okaloosa County","Niceville","32578",-86.4,30.6
"FL","South Atlantic","Okaloosa County","Shalimar","32579",-86.57,30.46
"FL","South Atlantic","Okaloosa County","Valparaiso","32580",-86.56,30.56
"FL","South Atlantic","Okeechobee County","Okeechobee","34972",-80.9,27.5
"FL","South Atlantic","Okeechobee County","Okeechobee","34974",-80.9,27.1
"FL","South Atlantic","Orange County","Apopka","32703",-81.5,28.7
"FL","South Atlantic","Orange County","Apopka","32712",-81.51,28.73
"FL","South Atlantic","Orange County","Christmas","32709",-81,28.5
"FL","South Atlantic","Orange County","Gotha","34734",-81.52,28.54
"FL","South Atlantic","Orange County","Maitland","32751",-81.36,28.63
"FL","South Atlantic","Orange County","Oakland","34760",-81.63,28.56
"FL","South Atlantic","Orange County","Ocoee","34761",-81.54,28.57
"FL","South Atlantic","Orange County","Orlando","32801",-81.37,28.54
"FL","South Atlantic","Orange County","Orlando","32803",-81.35,28.55
"FL","South Atlantic","Orange County","Orlando","32804",-81.4,28.58
"FL","South Atlantic","Orange County","Orlando","32805",-81.41,28.53
"FL","South Atlantic","Orange County","Orlando","32806",-81.36,28.51
"FL","South Atlantic","Orange County","Orlando","32807",-81.3,28.55
"FL","South Atlantic","Orange County","Orlando","32808",-81.44,28.58
"FL","South Atlantic","Orange County","Orlando","32809",-81.39,28.47
"FL","South Atlantic","Orange County","Orlando","32810",-81.43,28.62
"FL","South Atlantic","Orange County","Orlando","32811",-81.45,28.5
"FL","South Atlantic","Orange County","Orlando","32812",-81.33,28.49
"FL","South Atlantic","Orange County","Orlando","32814",-81.33,28.57
"FL","South Atlantic","Orange County","Orlando","32817",-81.24,28.59
"FL","South Atlantic","Orange County","Orlando","32818",-81.49,28.59
"FL","South Atlantic","Orange County","Orlando","32819",-81.46,28.45
"FL","South Atlantic","Orange County","Orlando","32820",-81.1,28.57
"FL","South Atlantic","Orange County","Orlando","32821",-81.48,28.39
"FL","South Atlantic","Orange County","Orlando","32822",-81.29,28.5
"FL","South Atlantic","Orange County","Orlando","32824",-81.32,28.4
"FL","South Atlantic","Orange County","Orlando","32825",-81.24,28.52
"FL","South Atlantic","Orange County","Orlando","32826",-81.18,28.59
"FL","South Atlantic","Orange County","Orlando","32827",-81.3,28.41
"FL","South Atlantic","Orange County","Orlando","32828",-81.16,28.51
"FL","South Atlantic","Orange County","Orlando","32829",-81.22,28.48
"FL","South Atlantic","Orange County","Orlando","32831",-81.15,28.5
"FL","South Atlantic","Orange County","Orlando","32832",-81.1,28.4
"FL","South Atlantic","Orange County","Orlando","32833",-81.07,28.51
"FL","South Atlantic","Orange County","Orlando","32835",-81.49,28.52
"FL","South Atlantic","Orange County","Orlando","32836",-81.52,28.41
"FL","South Atlantic","Orange County","Orlando","32837",-81.44,28.39
"FL","South Atlantic","Orange County","Orlando","32839",-81.41,28.49
"FL","South Atlantic","Orange County","Windermere","34786",-81.56,28.48
"FL","South Atlantic","Orange County","Winter Garden","34787",-81.6,28.5
"FL","South Atlantic","Orange County","Winter Park","32789",-81.36,28.6
"FL","South Atlantic","Orange County","Winter Park","32792",-81.3,28.61
"FL","South Atlantic","Orange County","Zellwood","32798",-81.59,28.73
"FL","South Atlantic","Osceola County","Intercession City","33848",-81.5088,28.2624
"FL","South Atlantic","Osceola County","Kenansville","34739",-81.1,27.9
"FL","South Atlantic","Osceola County","Kissimmee","34741",-81.43,28.31
"FL","South Atlantic","Osceola County","Kissimmee","34743",-81.35,28.33
"FL","South Atlantic","Osceola County","Kissimmee","34744",-81.32,28.29
"FL","South Atlantic","Osceola County","Kissimmee","34746",-81.4,28.2
"FL","South Atlantic","Osceola County","Kissimmee","34747",-81.59,28.32
"FL","South Atlantic","Osceola County","Kissimmee","34758",-81.5,28.2
"FL","South Atlantic","Osceola County","Saint Cloud","34769",-81.29,28.24
"FL","South Atlantic","Osceola County","Saint Cloud","34771",-81.2,28.2
"FL","South Atlantic","Osceola County","Saint Cloud","34772",-81.3,28.2
"FL","South Atlantic","Osceola County","Saint Cloud","34773",-81,28.2
"FL","South Atlantic","Palm Beach County","Belle Glade","33430",-80.6,26.6
"FL","South Atlantic","Palm Beach County","Boca Raton","33428",-80.4,26.5
"FL","South Atlantic","Palm Beach County","Boca Raton","33431",-80.1,26.38
"FL","South Atlantic","Palm Beach County","Boca Raton","33432",-80.08,26.35
"FL","South Atlantic","Palm Beach County","Boca Raton","33433",-80.16,26.35
"FL","South Atlantic","Palm Beach County","Boca Raton","33434",-80.17,26.38
"FL","South Atlantic","Palm Beach County","Boca Raton","33486",-80.12,26.35
"FL","South Atlantic","Palm Beach County","Boca Raton","33487",-80.09,26.41
"FL","South Atlantic","Palm Beach County","Boca Raton","33496",-80.16,26.41
"FL","South Atlantic","Palm Beach County","Boca Raton","33498",-80.23,26.39
"FL","South Atlantic","Palm Beach County","Boynton Beach","33426",-80.08,26.53
"FL","South Atlantic","Palm Beach County","Boynton Beach","33435",-80.06,26.52
"FL","South Atlantic","Palm Beach County","Boynton Beach","33436",-80.11,26.53
"FL","South Atlantic","Palm Beach County","Boynton Beach","33437",-80.15,26.51
"FL","South Atlantic","Palm Beach County","Boynton Beach","33472",-80.18,26.54
"FL","South Atlantic","Palm Beach County","Boynton Beach","33473",-80.2,26.51
"FL","South Atlantic","Palm Beach County","Canal Point","33438",-80.6,26.9
"FL","South Atlantic","Palm Beach County","Delray Beach","33444",-80.08,26.46
"FL","South Atlantic","Palm Beach County","Delray Beach","33445",-80.1,26.45
"FL","South Atlantic","Palm Beach County","Delray Beach","33446",-80.19,26.45
"FL","South Atlantic","Palm Beach County","Delray Beach","33483",-80.06,26.46
"FL","South Atlantic","Palm Beach County","Delray Beach","33484",-80.13,26.45
"FL","South Atlantic","Palm Beach County","Jupiter","33458",-80.13,26.94
"FL","South Atlantic","Palm Beach County","Jupiter","33469",-80.11,27
"FL","South Atlantic","Palm Beach County","Jupiter","33477",-80.08,26.92
"FL","South Atlantic","Palm Beach County","Jupiter","33478",-80.3,27
"FL","South Atlantic","Palm Beach County","Lake Worth","33449",-80.24,26.59
"FL","South Atlantic","Palm Beach County","Lake Worth","33460",-80.06,26.61
"FL","South Atlantic","Palm Beach County","Lake Worth","33461",-80.09,26.62
"FL","South Atlantic","Palm Beach County","Lake Worth","33462",-80.08,26.57
"FL","South Atlantic","Palm Beach County","Lake Worth","33463",-80.13,26.59
"FL","South Atlantic","Palm Beach County","Lake Worth","33467",-80.17,26.6
"FL","South Atlantic","Palm Beach County","Loxahatchee","33470",-80.4,26.8
"FL","South Atlantic","Palm Beach County","North Palm Beach","33408",-80.06,26.85
"FL","South Atlantic","Palm Beach County","Pahokee","33476",-80.62,26.79
"FL","South Atlantic","Palm Beach County","Palm Beach","33480",-80,26.7
"FL","South Atlantic","Palm Beach County","Palm Beach Gardens","33410",-80.09,26.84
"FL","South Atlantic","Palm Beach County","Palm Beach Gardens","33418",-80.19,26.85
"FL","South Atlantic","Palm Beach County","South Bay","33493",-80.8,26.6
"FL","South Atlantic","Palm Beach County","Wellington","33414",-80.24,26.64
"FL","South Atlantic","Palm Beach County","West Palm Beach","33401",-80.07,26.72
"FL","South Atlantic","Palm Beach County","West Palm Beach","33403",-80.07,26.81
"FL","South Atlantic","Palm Beach County","West Palm Beach","33404",-80.07,26.79
"FL","South Atlantic","Palm Beach County","West Palm Beach","33405",-80.06,26.68
"FL","South Atlantic","Palm Beach County","West Palm Beach","33406",-80.09,26.66
"FL","South Atlantic","Palm Beach County","West Palm Beach","33407",-80.09,26.76
"FL","South Atlantic","Palm Beach County","West Palm Beach","33409",-80.09,26.72
"FL","South Atlantic","Palm Beach County","West Palm Beach","33411",-80.2,26.71
"FL","South Atlantic","Palm Beach County","West Palm Beach","33412",-80.21,26.82
"FL","South Atlantic","Palm Beach County","West Palm Beach","33413",-80.15,26.67
"FL","South Atlantic","Palm Beach County","West Palm Beach","33415",-80.13,26.66
"FL","South Atlantic","Palm Beach County","West Palm Beach","33417",-80.13,26.72
"FL","South Atlantic","Pasco County","Dade City","33523",-82.3,28.4
"FL","South Atlantic","Pasco County","Dade City","33525",-82.2,28.4
"FL","South Atlantic","Pasco County","Holiday","34690",-82.72,28.19
"FL","South Atlantic","Pasco County","Holiday","34691",-82.76,28.19
"FL","South Atlantic","Pasco County","Hudson","34667",-82.65,28.38
"FL","South Atlantic","Pasco County","Hudson","34669",-82.61,28.35
"FL","South Atlantic","Pasco County","Land O Lakes","34637",-82.46,28.31
"FL","South Atlantic","Pasco County","Land O Lakes","34638",-82.52,28.26
"FL","South Atlantic","Pasco County","Land O Lakes","34639",-82.4,28.3
"FL","South Atlantic","Pasco County","New Port Richey","34652",-82.78,28.22
"FL","South Atlantic","Pasco County","New Port Richey","34653",-82.69,28.24
"FL","South Atlantic","Pasco County","New Port Richey","34654",-82.63,28.3
"FL","South Atlantic","Pasco County","New Port Richey","34655",-82.63,28.23
"FL","South Atlantic","Pasco County","Port Richey","34668",-82.71,28.31
"FL","South Atlantic","Pasco County","San Antonio","33576",-82.31,28.32
"FL","South Atlantic","Pasco County","Spring Hill","34610",-82.5,28.4
"FL","South Atlantic","Pasco County","Wesley Chapel","33543",-82.3,28.21
"FL","South Atlantic","Pasco County","Wesley Chapel","33544",-82.37,28.25
"FL","South Atlantic","Pasco County","Wesley Chapel","33545",-82.29,28.27
"FL","South Atlantic","Pasco County","Zephyrhills","33540",-82.16,28.22
"FL","South Atlantic","Pasco County","Zephyrhills","33541",-82.22,28.23
"FL","South Atlantic","Pasco County","Zephyrhills","33542",-82.18,28.23
"FL","South Atlantic","Pinellas County","Bay Pines","33744",-82.778,27.8082
"FL","South Atlantic","Pinellas County","Belleair Beach","33786",-82.84,27.92
"FL","South Atlantic","Pinellas County","Clearwater","33755",-82.78,27.98
"FL","South Atlantic","Pinellas County","Clearwater","33756",-82.79,27.94
"FL","South Atlantic","Pinellas County","Clearwater","33759",-82.69,27.98
"FL","South Atlantic","Pinellas County","Clearwater","33760",-82.71,27.9
"FL","South Atlantic","Pinellas County","Clearwater","33761",-82.72,28.03
"FL","South Atlantic","Pinellas County","Clearwater","33762",-82.66,27.9
"FL","South Atlantic","Pinellas County","Clearwater","33763",-82.74,28.01
"FL","South Atlantic","Pinellas County","Clearwater","33764",-82.73,27.94
